name,nationality,date,style,new_filename,title
Leonardo da Vinci,Italian,1472,High Renaissance,24850.jpg,Annunciation
Leonardo da Vinci,Italian,1474,Early Renaissance,102077.jpg,Portrait of Ginevra Benci
Leonardo da Vinci,Italian,1480,Early Renaissance,51427.jpg,Annunciation
Leonardo da Vinci,Italian,1485,Early Renaissance,39529.jpg,Self portrait Leonardo discovered a 2009 in Leonardo's Codex on the Flight of Birds
Leonardo da Vinci,Italian,1517,High Renaissance,29548.jpg,Masquerader in the guise of a Prisoner.jpg
Leonardo da Vinci,Italian,1510,High Renaissance,23261.jpg,Leda
Leonardo da Vinci,Italian,1481,Early Renaissance,38560.jpg,Perspectival study of the Adoration of the Magi
Leonardo da Vinci,Italian,1485,Early Renaissance,96866.jpg,The Virgin of the Rocks
Leonardo da Vinci,Italian,1478,Early Renaissance,53691.jpg,Madonna with a Flower (Madonna Benois)
Leonardo da Vinci,Italian,1478,Early Renaissance,38800.jpg,Study of a child with a cat
Leonardo da Vinci,Italian,1473,Early Renaissance,84588.jpg,Woman's Head
Leonardo da Vinci,Italian,1490,High Renaissance,66572.jpg,Portrait of an Unknown Woman (La Belle Ferroniere)
Leonardo da Vinci,Italian,1485,Early Renaissance,77397.jpg,Portrait of a Musician
Leonardo da Vinci,Italian,1490,High Renaissance,8262.jpg,Five caricature heads
Leonardo da Vinci,Italian,1510,High Renaissance,87157.jpg,Anatomical studies of the shoulder
Leonardo da Vinci,Italian,1478,Early Renaissance,14164.jpg,Study of the Madonna and Child with a Cat
Leonardo da Vinci,Italian,1500,High Renaissance,101919.jpg,Drawing of drapery
Leonardo da Vinci,Italian,1480,Early Renaissance,21582.jpg,Study of nursing Madonna and profile heads
Leonardo da Vinci,Italian,1515,High Renaissance,3464.jpg,Anatomy of the Neck
Leonardo da Vinci,Italian,1487,Early Renaissance,61642.jpg,Flying machine
Leonardo da Vinci,Italian,0,High Renaissance,34961.jpg,Codex on the flight of birds
Leonardo da Vinci,Italian,1490,High Renaissance,72593.jpg,Bust of a man in profile with measurements and notes
Leonardo da Vinci,Italian,1480,Early Renaissance,93789.jpg,Automobile
Leonardo da Vinci,Italian,1500,High Renaissance,59638.jpg,Isabella d'Este
Leonardo da Vinci,Italian,1494,High Renaissance,38317.jpg,Study for the Last Supper
Leonardo da Vinci,Italian,0,High Renaissance,26644.jpg,Heads of Sts Thomas and James the Greater
Leonardo da Vinci,Italian,1513,High Renaissance,67473.jpg,Studies of the foetus in the womb
Leonardo da Vinci,Italian,1483,Early Renaissance,59685.jpg,Head of a girl
Leonardo da Vinci,Italian,1492,High Renaissance,97496.jpg,Studies of the sexual act and male sexual organ
Leonardo da Vinci,Italian,1480,Early Renaissance,82868.jpg,The Adoration of the Magi
Leonardo da Vinci,Italian,1489,Early Renaissance,27644.jpg,Comparison of scalp skin and onion
Leonardo da Vinci,Italian,1502,High Renaissance,22577.jpg,Bird's Eye View of a Landscape
Leonardo da Vinci,Italian,1510,High Renaissance,91948.jpg,Leda
Leonardo da Vinci,Italian,1506,High Renaissance,60995.jpg,Leda and the Swan
Leonardo da Vinci,Italian,1513,High Renaissance,8379.jpg,Studies of the Villa Melzi and anatomical study
Leonardo da Vinci,Italian,1490,High Renaissance,33824.jpg,Study of horses
Leonardo da Vinci,Italian,1510,High Renaissance,55246.jpg,Madonna with the Yarnwinder
Leonardo da Vinci,Italian,1496,High Renaissance,77567.jpg,Study of an apostle's head and architectural study
Leonardo da Vinci,Italian,1513,High Renaissance,101995.jpg,"Portrait of a Bearded Man, possibly a Self Portrait"
Leonardo da Vinci,Italian,1480,Early Renaissance,28785.jpg,Study for the Adoration of the Magi
Leonardo da Vinci,Italian,1510,High Renaissance,26592.jpg,Leda and the Swan
Leonardo da Vinci,Italian,1480,Early Renaissance,48700.jpg,The Madonna of the Carnation
Leonardo da Vinci,Italian,1517,High Renaissance,89037.jpg,Equestrian monument
Leonardo da Vinci,Italian,1478,Early Renaissance,93175.jpg,Study for the Madonna with the Fruit Bowl
Leonardo da Vinci,Italian,1504,High Renaissance,78184.jpg,Group of riders in the Battle of Anghiari
Leonardo da Vinci,Italian,1504,High Renaissance,96217.jpg,Battle of Anghiari
Leonardo da Vinci,Italian,1501,High Renaissance,28846.jpg,Study for St. Anne
Leonardo da Vinci,Italian,1507,High Renaissance,60331.jpg,"Study for the ""Burlington House Cartoon"" (The Virgin and Child with St. Anne and St. John the Baptist)"
Leonardo da Vinci,Italian,0,High Renaissance,24965.jpg,Head of St. Peter
Leonardo da Vinci,Italian,1505,High Renaissance,6816.jpg,Studies for the heads of two soldiers in 'The Battle of Anghiari'
Leonardo da Vinci,Italian,0,High Renaissance,82094.jpg,Female Head
Leonardo da Vinci,Italian,1505,High Renaissance,57445.jpg,Anatomical studies
Leonardo da Vinci,Italian,1503,High Renaissance,32906.jpg,"Study of St Anne, Mary and the Christ Child"
Leonardo da Vinci,Italian,1503,High Renaissance,43005.jpg,"Study of St. Anne, Mary, the Christ Child and the young St. John"
Leonardo da Vinci,Italian,0,High Renaissance,83475.jpg,Heads of Judas and Peter
Leonardo da Vinci,Italian,1490,High Renaissance,39283.jpg,A study for an equestrian monument
Leonardo da Vinci,Italian,0,High Renaissance,3250.jpg,Head of St. Andrew
Leonardo da Vinci,Italian,1487,Early Renaissance,41228.jpg,Cannon foundry
Leonardo da Vinci,Italian,1475,Early Renaissance,95049.jpg,The Baptism of Christ
Leonardo da Vinci,Italian,1505,High Renaissance,75322.jpg,Old man with ivy wreath and lion's head
Leonardo da Vinci,Italian,1495,High Renaissance,34885.jpg,Study for the Last Supper
Leonardo da Vinci,Italian,1504,High Renaissance,99372.jpg,Studies of Leda and a horse
Leonardo da Vinci,Italian,1494,High Renaissance,76538.jpg,Study for the Last Supper
Leonardo da Vinci,Italian,1494,High Renaissance,94870.jpg,Study of five grotesque heads
Leonardo da Vinci,Italian,0,High Renaissance,20659.jpg,Head of St. James the Less
Leonardo da Vinci,Italian,0,High Renaissance,93853.jpg,Study on the proportions of head and eyes
Leonardo da Vinci,Italian,1483,Early Renaissance,18596.jpg,Scythed Chariot
Leonardo da Vinci,Italian,1493,High Renaissance,44055.jpg,Manuscript page on the Sforza monument
Leonardo da Vinci,Italian,0,High Renaissance,1031.jpg,Head of Christ
Leonardo da Vinci,Italian,1497,High Renaissance,88650.jpg,Profile of a man and study of two riders
Leonardo da Vinci,Italian,1501,High Renaissance,61072.jpg,Study for Madonna with the Yarnwinder
Leonardo da Vinci,Italian,1493,High Renaissance,25652.jpg,Double manuscript page on the Sforza monument (Casting mold of the head and neck)
Leonardo da Vinci,Italian,0,High Renaissance,43436.jpg,Caricature
Leonardo da Vinci,Italian,0,High Renaissance,61920.jpg,Head of St. John the Evangelist
Leonardo da Vinci,Italian,1490,High Renaissance,65235.jpg,The proportions of the head
Leonardo da Vinci,Italian,1502,High Renaissance,71387.jpg,A plan of Imola
Leonardo da Vinci,Italian,1480,Early Renaissance,27108.jpg,Studies of central plan buildings
Leonardo da Vinci,Italian,1505,High Renaissance,15204.jpg,Head of Leda
Leonardo da Vinci,Italian,1488,Early Renaissance,71585.jpg,Study of the effect of light on a profile head (facsimile)
Leonardo da Vinci,Italian,1503,High Renaissance,39226.jpg,Study of horses for the Battle of Anghiari
Leonardo da Vinci,Italian,1506,High Renaissance,69594.jpg,Studies of legs of man and the leg of a horse
Leonardo da Vinci,Italian,1500,High Renaissance,32831.jpg,Storm over a landscape
Leonardo da Vinci,Italian,1504,High Renaissance,70226.jpg,Study of battles on horseback and on foot
Leonardo da Vinci,Italian,0,High Renaissance,25293.jpg,Studies for a Nativity
Leonardo da Vinci,Italian,1508,High Renaissance,48848.jpg,Head of a Young Woman with Tousled Hair (Leda)
Leonardo da Vinci,Italian,1506,High Renaissance,79357.jpg,Stof Bethlehem and other plants
Leonardo da Vinci,Italian,1505,High Renaissance,71292.jpg,Study of David by Michelangelo
Leonardo da Vinci,Italian,1516,High Renaissance,39657.jpg,Allegory
Leonardo da Vinci,Italian,1474,Early Renaissance,73623.jpg,Study of hands
Leonardo da Vinci,Italian,1504,High Renaissance,26411.jpg,Page from a notebook showing figures fighting on horseback and on foot 
Leonardo da Vinci,Italian,1490,High Renaissance,3080.jpg,Study of proportion
Leonardo da Vinci,Italian,1513,High Renaissance,74302.jpg,Study sheet with horses
Leonardo da Vinci,Italian,1472,Early Renaissance,60947.jpg,Profile of a warrior in helmet
Leonardo da Vinci,Italian,0,High Renaissance,42406.jpg,Various figure studies
Leonardo da Vinci,Italian,1478,Early Renaissance,54402.jpg,Study sheet
Leonardo da Vinci,Italian,1513,High Renaissance,50455.jpg,"Study sheet with cats, dragon and other animals"
Leonardo da Vinci,Italian,1504,High Renaissance,62570.jpg,Study of battles on horseback
Leonardo da Vinci,Italian,1503,High Renaissance,80459.jpg,Rearing horse
Leonardo da Vinci,Italian,1509,High Renaissance,55026.jpg,Anatomical studies of a male shoulder
Leonardo da Vinci,Italian,1510,High Renaissance,14910.jpg,Studies of water
Leonardo da Vinci,Italian,1490,High Renaissance,50776.jpg,Study of a woman's head
Leonardo da Vinci,Italian,1503,High Renaissance,43568.jpg,Galloping Rider and other figures
Leonardo da Vinci,Italian,1515,High Renaissance,18954.jpg,Bird's eye view of sea coast
Leonardo da Vinci,Italian,1513,High Renaissance,72245.jpg,Study of water
Leonardo da Vinci,Italian,1505,High Renaissance,37819.jpg,Profile of an old man
Leonardo da Vinci,Italian,1488,Early Renaissance,49605.jpg,Design for a flying machine
Leonardo da Vinci,Italian,1487,Early Renaissance,75209.jpg,An Artillery Park.jpg
Leonardo da Vinci,Italian,1510,High Renaissance,14617.jpg,Study for Madonna and Child with St. Anne
Leonardo da Vinci,Italian,1490,High Renaissance,66600.jpg,Matched Couple
Leonardo da Vinci,Italian,1500,High Renaissance,69665.jpg,Birch copse
Leonardo da Vinci,Italian,1495,High Renaissance,88299.jpg,Heads of an old man and a youth
Leonardo da Vinci,Italian,1495,High Renaissance,66015.jpg,Canal bridge
Leonardo da Vinci,Italian,1505,High Renaissance,1823.jpg,Study of horses
Leonardo da Vinci,Italian,1478,Early Renaissance,24105.jpg,Study
Leonardo da Vinci,Italian,1510,High Renaissance,102740.jpg,Head of Saint Anne
Leonardo da Vinci,Italian,1505,High Renaissance,52444.jpg,The anatomy of a male nude and a battle scene
Leonardo da Vinci,Italian,1489,Early Renaissance,5820.jpg,Studies of human skull
Leonardo da Vinci,Italian,0,High Renaissance,83170.jpg,Views of a Foetus in the Womb.jpg
Leonardo da Vinci,Italian,1488,Early Renaissance,64103.jpg,Study of a central church
Leonardo da Vinci,Italian,1510,High Renaissance,2869.jpg,Study for the Trivulzio monument
Leonardo da Vinci,Italian,1487,Early Renaissance,30844.jpg,Grotesque Profile
Leonardo da Vinci,Italian,1495,High Renaissance,21384.jpg,Study for the Last Supper: Judas
Leonardo da Vinci,Italian,1473,Early Renaissance,40696.jpg,Landscape drawing for Santa Maria della Neve
Leonardo da Vinci,Italian,1508,High Renaissance,57552.jpg,Study of a child
Leonardo da Vinci,Italian,1508,High Renaissance,46795.jpg,Studies of Water passing Obstacles and falling
Leonardo da Vinci,Italian,1480,Early Renaissance,33877.jpg,Lily
Leonardo da Vinci,Italian,1510,High Renaissance,27996.jpg,Seated old man
Leonardo da Vinci,Italian,1506,High Renaissance,76270.jpg,Study for the Kneeling Leda
Leonardo da Vinci,Italian,1517,High Renaissance,4945.jpg,Natural disaster
Leonardo da Vinci,Italian,1510,High Renaissance,57373.jpg,"A seated man, and studies and notes on the movement of water"
Leonardo da Vinci,Italian,0,High Renaissance,85695.jpg,Drapery for a seated figure
Leonardo da Vinci,Italian,1510,High Renaissance,65281.jpg,Study for St. John in the Wilderness
Leonardo da Vinci,Italian,1502,High Renaissance,12695.jpg,A Grotesque Head  Grotesque head
Leonardo da Vinci,Italian,1485,Early Renaissance,3212.jpg,Designs for a Boat
Leonardo da Vinci,Italian,0,High Renaissance,12248.jpg,Drapery for a seated figure
Leonardo da Vinci,Italian,1502,High Renaissance,1225.jpg,Landscape near Pisa
Leonardo da Vinci,Italian,1495,High Renaissance,87206.jpg,Study for the Last Supper: James
Leonardo da Vinci,Italian,1506,High Renaissance,13092.jpg,Study for the Head of Leda
Leonardo da Vinci,Italian,1503,High Renaissance,18460.jpg,Head of a Man
Leonardo da Vinci,Italian,1510,High Renaissance,71070.jpg,Anatomical studies (larynx and leg)
Leonardo da Vinci,Italian,1492,High Renaissance,40660.jpg,The proportions of the human figure (The Vitruvian Man)
Leonardo da Vinci,Italian,1517,High Renaissance,18351.jpg,Deluge over a city
Leonardo da Vinci,Italian,0,High Renaissance,53400.jpg,Studies of the Arm showing the Movements made by the Biceps
Leonardo da Vinci,Italian,0,High Renaissance,50378.jpg,Studies of crabs
Leonardo da Vinci,Italian,1510,High Renaissance,57417.jpg,Study for the Trivulzio Equestrian Monument
Leonardo da Vinci,Italian,0,High Renaissance,14713.jpg,Study of an Old Man
Leonardo da Vinci,Italian,1504,High Renaissance,61875.jpg,Study of a rider
Leonardo da Vinci,Italian,0,High Renaissance,87420.jpg,Sedge.jpg
Leonardo da Vinci,Italian,1479,Early Renaissance,19268.jpg,"Study of the Hanged Bernardo di Bandino Baroncelli, assassin of Giuliano de Medici"
Leonardo da Vinci,Italian,1500,High Renaissance,43704.jpg,Topographical drawing of a river valley 
Leonardo da Vinci,Italian,1500,High Renaissance,66214.jpg,Drawing of the Torso and the Arms
Leonardo da Vinci,Italian,1500,High Renaissance,89142.jpg,Drawing of locks on a river
Leonardo da Vinci,Italian,1500,High Renaissance,62975.jpg,Drawing of an flood
Leonardo da Vinci,Italian,1500,High Renaissance,5258.jpg,Drawing of a botanical study
Leonardo da Vinci,Italian,1500,High Renaissance,95012.jpg,Design for a machine for grinding convex lenses
Leonardo da Vinci,Italian,1500,High Renaissance,95430.jpg,Design for a helicopter
Leonardo da Vinci,Italian,1500,High Renaissance,72282.jpg,Study of Christ for the Last Supper
Leonardo da Vinci,Italian,1500,High Renaissance,89993.jpg,Design for a parabolic compass
Leonardo da Vinci,Italian,1500,High Renaissance,79883.jpg,Drawing of an equestrian monument
Leonardo da Vinci,Italian,1500,High Renaissance,6361.jpg,Design for an enormous crossbow
Leonardo da Vinci,Italian,0,High Renaissance,87692.jpg,Drawing of a Woman's Torso
Leonardo da Vinci,Italian,1488,Early Renaissance,102330.jpg,Design for a Flying Machine
Leonardo da Vinci,Italian,1505,High Renaissance,89416.jpg,Design for a Flying Machine
Leonardo da Vinci,Italian,1500,High Renaissance,15778.jpg,Salvator Mundi
Leonardo da Vinci,Italian,0,High Renaissance,92990.jpg,Study of a Figure for the Battle of Anghiari
Leonardo da Vinci,Italian,1484,Early Renaissance,93719.jpg,Studies of a BeWalking
Leonardo da Vinci,Italian,1500,High Renaissance,73636.jpg,Drawing of Salai
Leonardo da Vinci,Italian,1500,High Renaissance,55926.jpg,Drawings of machines
Leonardo da Vinci,Italian,0,High Renaissance,70709.jpg,"Study of Arms and Hands, a sketch by da Vinci popularly considered to be a preliminary study for the painting 'Lady with an Ermine'"
Leonardo da Vinci,Italian,1481,Early Renaissance,73481.jpg,Drawings of Water Lifting Devices
Leonardo da Vinci,Italian,1489,Early Renaissance,65474.jpg,One of Leonardo da Vinci's designs for an Ornithopter
Leonardo da Vinci,Italian,1482,Early Renaissance,48201.jpg,Design for a Giant Crossbow
Leonardo da Vinci,Italian,1500,High Renaissance,15264.jpg,Drawing of a fancy dress costume
Leonardo da Vinci,Italian,1485,Early Renaissance,56079.jpg,The anatomy of a foot
Leonardo da Vinci,Italian,1500,High Renaissance,33430.jpg,Drawings of a bird in flight
Leonardo da Vinci,Italian,1481,Early Renaissance,63173.jpg,Crossbow Machine
Leonardo da Vinci,Italian,0,High Renaissance,72040.jpg,View of a Skull
Leonardo da Vinci,Italian,0,High Renaissance,62369.jpg,Spring Device
Leonardo da Vinci,Italian,0,High Renaissance,25389.jpg,View of a Skull
Leonardo da Vinci,Italian,1500,High Renaissance,36344.jpg,Drawing of the comparative anatomy of the legs of a man and a dog
Leonardo da Vinci,Italian,1481,Early Renaissance,30553.jpg,Siege Defenses
Leonardo da Vinci,Italian,1508,High Renaissance,93003.jpg,Drawing of the uterus of a pregnant cow
Leonardo da Vinci,Italian,1500,High Renaissance,81377.jpg,Caricature
Leonardo da Vinci,Italian,0,High Renaissance,40017.jpg,Heart and its Blood Vessels
Leonardo da Vinci,Italian,1500,High Renaissance,41210.jpg,"Drawing of lilies, for an Annunciation"
Leonardo da Vinci,Italian,1500,High Renaissance,64851.jpg,Caricature
Leonardo da Vinci,Italian,1488,Early Renaissance,95180.jpg,Head of an Old Man
Henri Matisse,French,0,Expressionism,64331.jpg,not identified
Henri Matisse,French,1923,Expressionism,26948.jpg,Standing Odalisque Reflected in a Mirror
Henri Matisse,French,1906,Expressionism,86809.jpg,"The Reader, Marguerite Matisse "
Henri Matisse,French,1923,Post-Impressionism,38552.jpg,Moorish Woman with Upheld Arms
Henri Matisse,French,1917,Expressionism,14902.jpg,Woman in Turban (Lorette)
Henri Matisse,French,1917,Expressionism,12570.jpg,Three Sisters
Henri Matisse,French,1925,Expressionism,7732.jpg,Decorative Figure on an Ornamental Background
Henri Matisse,French,1923,Orientalism,70221.jpg,The Hindu Pose
Henri Matisse,French,1917,Post-Impressionism,35094.jpg,Lorette with Turban and Yellow Vest
Henri Matisse,French,1939,Expressionism,18126.jpg,Music
Henri Matisse,French,1910,Fauvism,11545.jpg,Dance (II)
Henri Matisse,French,1911,Expressionism,87777.jpg,The Pink Studio 
Henri Matisse,French,1952,Abstract Expressionism,85037.jpg,Blue Nudes
Henri Matisse,French,1910,Fauvism,54301.jpg,Music
Henri Matisse,French,1916,Post-Impressionism,98855.jpg,Portrait of Greta Prozor 
Henri Matisse,French,1928,Orientalism,49251.jpg,Odalisque sitting with board
Henri Matisse,French,0,Post-Impressionism,45052.jpg,Nude
Henri Matisse,French,1911,Post-Impressionism,12937.jpg,Goldfish 
Henri Matisse,French,0,Expressionism,86346.jpg,Nude
Henri Matisse,French,1937,Expressionism,21714.jpg,Woman in a Purple Coat 
Henri Matisse,French,1908,Expressionism,101529.jpg,Bathers with a Turtle 
Henri Matisse,French,1939,Expressionism,102152.jpg,Reader on a Black Background 
Henri Matisse,French,1937,Expressionism,62100.jpg,"Woman in Blue, or The Large Blue Robe and Mimosas "
Henri Matisse,French,1908,Expressionism,51687.jpg,Harmony in Red
Henri Matisse,French,1923,Post-Impressionism,76851.jpg,Young woman in Pink
Henri Matisse,French,1916,Expressionism,69962.jpg,"Studio, Quay of Saint-Michel"
Henri Matisse,French,0,Expressionism,385.jpg,Woman sitting in a chair
Henri Matisse,French,1911,Expressionism,5794.jpg,The Family of the Artist 
Henri Matisse,French,1940,Expressionism,60439.jpg,Still Life with sleeper
Henri Matisse,French,0,Expressionism,57451.jpg,Nude With Scarf
Henri Matisse,French,0,Expressionism,97784.jpg,Still Life with Flowers
Henri Matisse,French,1918,Post-Impressionism,12643.jpg,Mlle Matisse in a Scotch Plaid Coat
Henri Matisse,French,0,Expressionism,84294.jpg,not identified
Henri Matisse,French,1919,Expressionism,80769.jpg,The White Feather 
Henri Matisse,French,1928,Orientalism,25797.jpg,Odalisques
Henri Matisse,French,1912,Fauvism,35207.jpg,Dance
Henri Matisse,French,0,Post-Impressionism,3639.jpg,Nude
Henri Matisse,French,1907,Expressionism,81102.jpg,Female toilets
Henri Matisse,French,1918,Post-Impressionism,11367.jpg,Marguerite Wearing a Hat
Henri Matisse,French,1912,Expressionism,28586.jpg,"Nasturtiums with ""The Dance"" (II) "
